pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
ex5319,neutral,The dancer presented in the library admired the officer .,The dancer presented in the library .,The dancer admired the officer .,,,,,,,,,,,,,,
ex5320,neutral,The potters presented in the museum stopped the author .,The potters presented in the museum .,The potters stopped the author .,,,,,,,,,,,,,,
ex5321,neutral,The professor helped in the office stopped the stylist .,The professor helped in the office .,The professor stopped the stylist .,,,,,,,,,,,,,,
ex5322,neutral,The actors investigated in the museum recognized the athletes .,The actors investigated in the museum .,The actors recognized the athletes .,,,,,,,,,,,,,,
ex5323,neutral,The judges encouraged the therapists helped in the office .,The therapists helped in the office .,The therapists might not be in the office .,,,,,,,,,,,,,,
ex5324,neutral,The photographers studied in the laboratory avoided the secretary .,The photographers studied in the laboratory .,The photographers avoided the secretary .,,,,,,,,,,,,,,
ex5325,neutral,The officers stopped the strategist studied in the museum .,The strategist studied in the museum .,The strategist might not be in the museum .,,,,,,,,,,,,,,
ex5326,neutral,The planners called the colorists helped in the library .,The colorists helped in the library .,The colorists might not be in the library .,,,,,,,,,,,,,,
ex5327,neutral,The potter investigated in the library shouted .,The potter investigated in the library .,The potter shouted .,,,,,,,,,,,,,,
ex5328,neutral,The illustrators admired the actors presented in the school .,The actors presented in the school .,The actors might not be in the school .,,,,,,,,,,,,,,
ex5329,neutral,The designers introduced the senators helped in the school .,The senators helped in the school .,The senators might not be in the school .,,,,,,,,,,,,,,
ex5330,neutral,The colorist called the professors presented in the office .,The professors presented in the office .,The professors might not be in the office .,,,,,,,,,,,,,,
ex5331,neutral,The essayists presented in the museum slept .,The essayists presented in the museum .,The essayists slept .,,,,,,,,,,,,,,
ex5332,neutral,The scientists advised the student presented in the office .,The student presented in the office .,The student might not be in the office .,,,,,,,,,,,,,,
ex5333,neutral,The singers introduced the bankers investigated in the museum .,The bankers investigated in the museum .,The bankers might not be in the museum .,,,,,,,,,,,,,,
ex5334,neutral,The illustrators contacted the administrators presented in the laboratory .,The administrators presented in the laboratory .,The administrators might not be in the laboratory .,,,,,,,,,,,,,,
ex5335,neutral,The artists believed the directors studied in the school .,The directors studied in the school .,The directors might not be in the school .,,,,,,,,,,,,,,
ex5336,neutral,The dancer contacted the doctors paid in the laboratory .,The doctors paid in the laboratory .,The doctors might not be in the laboratory .,,,,,,,,,,,,,,
ex5337,neutral,The authors paid in the office admired the artist .,The authors paid in the office .,The authors admired the artist .,,,,,,,,,,,,,,
ex5338,neutral,The professors investigated in the office avoided the animators .,The professors investigated in the office .,The professors avoided the animators .,,,,,,,,,,,,,,
ex5339,neutral,The secretary helped in the museum believed the artisan .,The secretary helped in the museum .,The secretary believed the artisan .,,,,,,,,,,,,,,
ex5340,neutral,The judges studied in the laboratory saw the dancer .,The judges studied in the laboratory .,The judges saw the dancer .,,,,,,,,,,,,,,
ex5341,neutral,The senators investigated in the library arrived .,The senators investigated in the library .,The senators arrived .,,,,,,,,,,,,,,
ex5342,neutral,The officers recognized the lawyers studied in the laboratory .,The lawyers studied in the laboratory .,The lawyers might not be in the laboratory .,,,,,,,,,,,,,,
ex5343,neutral,The designers studied in the office thanked the directors .,The designers studied in the office .,The designers thanked the directors .,,,,,,,,,,,,,,
ex5344,neutral,The sculptor presented in the office ran .,The sculptor presented in the office .,The sculptor ran .,,,,,,,,,,,,,,
ex5345,neutral,The artist studied in the museum arrived .,The artist studied in the museum .,The artist arrived .,,,,,,,,,,,,,,
ex5346,neutral,The photojournalists investigated in the library thanked the managers .,The photojournalists investigated in the library .,The photojournalists thanked the managers .,,,,,,,,,,,,,,
ex5347,neutral,The senator mentioned the students investigated in the laboratory .,The students investigated in the laboratory .,The students might not be in the laboratory .,,,,,,,,,,,,,,
ex5348,neutral,The judge presented in the library avoided the designer .,The judge presented in the library .,The judge avoided the designer .,,,,,,,,,,,,,,
ex5349,neutral,The designer presented in the museum advised the potters .,The designer presented in the museum .,The designer advised the potters .,,,,,,,,,,,,,,
ex5350,neutral,The curator investigated in the laboratory recommended the lawyers .,The curator investigated in the laboratory .,The curator recommended the lawyers .,,,,,,,,,,,,,,
ex5351,neutral,The animator recognized the senator presented in the laboratory .,The senator presented in the laboratory .,The senator might not be in the laboratory .,,,,,,,,,,,,,,
ex5352,neutral,The student believed the scientists presented in the school .,The scientists presented in the school .,The scientists might not be in the school .,,,,,,,,,,,,,,
ex5353,neutral,The administrator investigated in the library slept .,The administrator investigated in the library .,The administrator slept .,,,,,,,,,,,,,,
ex5354,neutral,The doctors thanked the professors investigated in the laboratory .,The professors investigated in the laboratory .,The professors might not be in the laboratory .,,,,,,,,,,,,,,
ex5355,neutral,The lyricist helped in the library advised the student .,The lyricist helped in the library .,The lyricist advised the student .,,,,,,,,,,,,,,
ex5356,neutral,The students mentioned the essayists presented in the school .,The essayists presented in the school .,The essayists might not be in the school .,,,,,,,,,,,,,,
ex5357,neutral,The lawyers introduced the bakers helped in the museum .,The bakers helped in the museum .,The bakers might not be in the museum .,,,,,,,,,,,,,,
ex5358,neutral,The author encouraged the students helped in the museum .,The students helped in the museum .,The students might not be in the museum .,,,,,,,,,,,,,,
ex5359,neutral,The dancers supported the singer investigated in the library .,The singer investigated in the library .,The singer might not be in the library .,,,,,,,,,,,,,,
ex5360,neutral,The animator helped in the office resigned .,The animator helped in the office .,The animator resigned .,,,,,,,,,,,,,,
ex5361,neutral,The potters stopped the colorists paid in the library .,The colorists paid in the library .,The colorists might not be in the library .,,,,,,,,,,,,,,
ex5362,neutral,The officers studied in the laboratory introduced the secretary .,The officers studied in the laboratory .,The officers introduced the secretary .,,,,,,,,,,,,,,
ex5363,neutral,The doctor investigated in the museum slept .,The doctor investigated in the museum .,The doctor slept .,,,,,,,,,,,,,,
ex5364,neutral,The pencillers studied in the school recommended the therapists .,The pencillers studied in the school .,The pencillers recommended the therapists .,,,,,,,,,,,,,,
ex5365,neutral,The curators studied in the library resigned .,The curators studied in the library .,The curators resigned .,,,,,,,,,,,,,,
ex5366,neutral,The illustrators helped in the library performed .,The illustrators helped in the library .,The illustrators performed .,,,,,,,,,,,,,,
ex5367,neutral,The sculptor encouraged the singer paid in the office .,The singer paid in the office .,The singer might not be in the office .,,,,,,,,,,,,,,
ex5368,neutral,The actors paid in the laboratory arrived .,The actors paid in the laboratory .,The actors arrived .,,,,,,,,,,,,,,
ex5369,neutral,The lyricist mentioned the authors helped in the library .,The authors helped in the library .,The authors might not be in the library .,,,,,,,,,,,,,,
ex5370,neutral,The senator paid in the school advised the dancer .,The senator paid in the school .,The senator advised the dancer .,,,,,,,,,,,,,,
ex5371,neutral,The photographer investigated in the school called the scientists .,The photographer investigated in the school .,The photographer called the scientists .,,,,,,,,,,,,,,
ex5372,neutral,The animator investigated in the library mentioned the colorist .,The animator investigated in the library .,The animator mentioned the colorist .,,,,,,,,,,,,,,
ex5373,neutral,The photojournalist thanked the planners helped in the laboratory .,The planners helped in the laboratory .,The planners might not be in the laboratory .,,,,,,,,,,,,,,
ex5374,neutral,The musicians introduced the secretary paid in the laboratory .,The secretary paid in the laboratory .,The secretary might not be in the laboratory .,,,,,,,,,,,,,,
ex5375,neutral,The athlete studied in the museum slept .,The athlete studied in the museum .,The athlete slept .,,,,,,,,,,,,,,
ex5376,neutral,The writer investigated in the library resigned .,The writer investigated in the library .,The writer resigned .,,,,,,,,,,,,,,
ex5377,neutral,The photojournalist studied in the office advised the photographers .,The photojournalist studied in the office .,The photojournalist advised the photographers .,,,,,,,,,,,,,,
ex5378,neutral,The student paid in the school recognized the officers .,The student paid in the school .,The student recognized the officers .,,,,,,,,,,,,,,
ex5379,neutral,The artists paid in the laboratory advised the artisan .,The artists paid in the laboratory .,The artists advised the artisan .,,,,,,,,,,,,,,
ex5380,neutral,The artist recommended the scientists studied in the museum .,The scientists studied in the museum .,The scientists might not be in the museum .,,,,,,,,,,,,,,
ex5381,neutral,The lawyer advised the photojournalists investigated in the office .,The photojournalists investigated in the office .,The photojournalists might not be in the office .,,,,,,,,,,,,,,
ex5382,neutral,The judges believed the tourist paid in the museum .,The tourist paid in the museum .,The tourist might not be in the museum .,,,,,,,,,,,,,,
ex5383,neutral,The doctor studied in the library stopped the potters .,The doctor studied in the library .,The doctor stopped the potters .,,,,,,,,,,,,,,
ex5384,neutral,The potters thanked the scientists investigated in the office .,The scientists investigated in the office .,The scientists might not be in the office .,,,,,,,,,,,,,,
ex5385,neutral,The artist paid in the laboratory believed the administrator .,The artist paid in the laboratory .,The artist believed the administrator .,,,,,,,,,,,,,,
ex5386,neutral,The officer presented in the office shouted .,The officer presented in the office .,The officer shouted .,,,,,,,,,,,,,,
ex5387,neutral,The athlete investigated in the office shouted .,The athlete investigated in the office .,The athlete shouted .,,,,,,,,,,,,,,
ex5388,neutral,The doctors investigated in the school performed .,The doctors investigated in the school .,The doctors performed .,,,,,,,,,,,,,,
ex5389,neutral,The artists believed the planners investigated in the laboratory .,The planners investigated in the laboratory .,The planners might not be in the laboratory .,,,,,,,,,,,,,,
ex5390,neutral,The writers recognized the pencillers investigated in the school .,The pencillers investigated in the school .,The pencillers might not be in the school .,,,,,,,,,,,,,,
ex5391,neutral,The singers thanked the therapist studied in the museum .,The therapist studied in the museum .,The therapist might not be in the museum .,,,,,,,,,,,,,,
ex5392,neutral,The officers helped in the office encouraged the photojournalists .,The officers helped in the office .,The officers encouraged the photojournalists .,,,,,,,,,,,,,,
ex5393,neutral,The officers called the author paid in the school .,The author paid in the school .,The author might not be in the school .,,,,,,,,,,,,,,
ex5394,neutral,The actor mentioned the sculptors presented in the museum .,The sculptors presented in the museum .,The sculptors might not be in the museum .,,,,,,,,,,,,,,
ex5395,neutral,The artisan called the sculptor helped in the school .,The sculptor helped in the school .,The sculptor might not be in the school .,,,,,,,,,,,,,,
ex5396,neutral,The artists presented in the laboratory recognized the secretaries .,The artists presented in the laboratory .,The artists recognized the secretaries .,,,,,,,,,,,,,,
ex5397,neutral,The sculptor avoided the essayists paid in the school .,The essayists paid in the school .,The essayists might not be in the school .,,,,,,,,,,,,,,
ex5398,neutral,The animator paid in the library recognized the colorists .,The animator paid in the library .,The animator recognized the colorists .,,,,,,,,,,,,,,
ex5399,neutral,The students stopped the photojournalists studied in the office .,The photojournalists studied in the office .,The photojournalists might not be in the office .,,,,,,,,,,,,,,
ex5400,neutral,The artist helped in the museum saw the strategist .,The artist helped in the museum .,The artist saw the strategist .,,,,,,,,,,,,,,
ex5401,neutral,The scientist called the planner paid in the library .,The planner paid in the library .,The planner might not be in the library .,,,,,,,,,,,,,,
ex5402,neutral,The musicians avoided the bankers investigated in the museum .,The bankers investigated in the museum .,The bankers might not be in the museum .,,,,,,,,,,,,,,
ex5403,neutral,The photojournalist presented in the office introduced the judge .,The photojournalist presented in the office .,The photojournalist introduced the judge .,,,,,,,,,,,,,,
ex5404,neutral,The singers recognized the essayists studied in the museum .,The essayists studied in the museum .,The essayists might not be in the museum .,,,,,,,,,,,,,,
ex5405,neutral,The essayist advised the planners investigated in the library .,The planners investigated in the library .,The planners might not be in the library .,,,,,,,,,,,,,,
ex5406,neutral,The designers presented in the library believed the actor .,The designers presented in the library .,The designers believed the actor .,,,,,,,,,,,,,,
ex5407,neutral,The dancers mentioned the doctor helped in the laboratory .,The doctor helped in the laboratory .,The doctor might not be in the laboratory .,,,,,,,,,,,,,,
ex5408,neutral,The authors contacted the athletes studied in the office .,The athletes studied in the office .,The athletes might not be in the office .,,,,,,,,,,,,,,
ex5409,neutral,The secretaries paid in the office contacted the administrators .,The secretaries paid in the office .,The secretaries contacted the administrators .,,,,,,,,,,,,,,
ex5410,neutral,The secretary investigated in the office shouted .,The secretary investigated in the office .,The secretary shouted .,,,,,,,,,,,,,,
ex5411,neutral,The writers recommended the therapist investigated in the laboratory .,The therapist investigated in the laboratory .,The therapist might not be in the laboratory .,,,,,,,,,,,,,,
ex5412,neutral,The writer helped the artists studied in the museum .,The artists studied in the museum .,The artists might not be in the museum .,,,,,,,,,,,,,,
ex5413,neutral,The tourist studied in the library saw the athlete .,The tourist studied in the library .,The tourist saw the athlete .,,,,,,,,,,,,,,
ex5414,neutral,The professors presented in the library danced .,The professors presented in the library .,The professors danced .,,,,,,,,,,,,,,
ex5415,neutral,The curator thanked the penciller paid in the laboratory .,The penciller paid in the laboratory .,The penciller might not be in the laboratory .,,,,,,,,,,,,,,
ex5416,neutral,The colorist called the officer studied in the library .,The officer studied in the library .,The officer might not be in the library .,,,,,,,,,,,,,,
ex5417,neutral,The baker investigated in the library contacted the student .,The baker investigated in the library .,The baker contacted the student .,,,,,,,,,,,,,,
ex5418,neutral,The presidents studied in the museum recommended the photojournalist .,The presidents studied in the museum .,The presidents recommended the photojournalist .,,,,,,,,,,,,,,
ex5419,neutral,The writer supported the professor helped in the laboratory .,The professor helped in the laboratory .,The professor might not be in the laboratory .,,,,,,,,,,,,,,
ex5420,neutral,The architects paid in the office performed .,The architects paid in the office .,The architects performed .,,,,,,,,,,,,,,
ex5421,neutral,The architects helped in the school stopped the student .,The architects helped in the school .,The architects stopped the student .,,,,,,,,,,,,,,
ex5422,neutral,The stylists helped in the office admired the banker .,The stylists helped in the office .,The stylists admired the banker .,,,,,,,,,,,,,,
ex5423,neutral,The animators paid in the museum introduced the designers .,The animators paid in the museum .,The animators introduced the designers .,,,,,,,,,,,,,,
ex5424,neutral,The architects mentioned the actors investigated in the office .,The actors investigated in the office .,The actors might not be in the office .,,,,,,,,,,,,,,
ex5425,neutral,The artists paid in the laboratory admired the scientist .,The artists paid in the laboratory .,The artists admired the scientist .,,,,,,,,,,,,,,
ex5426,neutral,The baker saw the writers presented in the school .,The writers presented in the school .,The writers might not be in the school .,,,,,,,,,,,,,,
ex5427,neutral,The lawyers presented in the school avoided the officer .,The lawyers presented in the school .,The lawyers avoided the officer .,,,,,,,,,,,,,,
ex5428,neutral,The musician presented in the school shouted .,The musician presented in the school .,The musician shouted .,,,,,,,,,,,,,,
ex5429,neutral,The judge paid in the office believed the lawyers .,The judge paid in the office .,The judge believed the lawyers .,,,,,,,,,,,,,,
ex5430,neutral,The curator paid in the laboratory advised the illustrator .,The curator paid in the laboratory .,The curator advised the illustrator .,,,,,,,,,,,,,,
ex5431,neutral,The professor investigated in the library admired the administrators .,The professor investigated in the library .,The professor admired the administrators .,,,,,,,,,,,,,,
ex5432,neutral,The planners investigated in the office introduced the secretaries .,The planners investigated in the office .,The planners introduced the secretaries .,,,,,,,,,,,,,,
ex5433,neutral,The artisans presented in the museum resigned .,The artisans presented in the museum .,The artisans resigned .,,,,,,,,,,,,,,
ex5434,neutral,The lyricists investigated in the school helped the senator .,The lyricists investigated in the school .,The lyricists helped the senator .,,,,,,,,,,,,,,
ex5435,neutral,The dancers helped in the school thanked the essayists .,The dancers helped in the school .,The dancers thanked the essayists .,,,,,,,,,,,,,,
ex5436,neutral,The planner presented in the laboratory waited .,The planner presented in the laboratory .,The planner waited .,,,,,,,,,,,,,,
ex5437,neutral,The architects paid in the museum admired the artisan .,The architects paid in the museum .,The architects admired the artisan .,,,,,,,,,,,,,,
ex5438,neutral,The colorists admired the scientist studied in the library .,The scientist studied in the library .,The scientist might not be in the library .,,,,,,,,,,,,,,
ex5439,neutral,The student thanked the directors paid in the library .,The directors paid in the library .,The directors might not be in the library .,,,,,,,,,,,,,,
ex5440,neutral,The actor helped in the office recognized the designers .,The actor helped in the office .,The actor recognized the designers .,,,,,,,,,,,,,,
ex5441,neutral,The planners studied in the museum arrived .,The planners studied in the museum .,The planners arrived .,,,,,,,,,,,,,,
ex5442,neutral,The animators helped in the office supported the curators .,The animators helped in the office .,The animators supported the curators .,,,,,,,,,,,,,,
ex5443,neutral,The authors investigated in the museum arrived .,The authors investigated in the museum .,The authors arrived .,,,,,,,,,,,,,,
ex5444,neutral,The lawyers advised the architect helped in the school .,The architect helped in the school .,The architect might not be in the school .,,,,,,,,,,,,,,
ex5445,neutral,The photographer studied in the museum called the stylists .,The photographer studied in the museum .,The photographer called the stylists .,,,,,,,,,,,,,,
ex5446,neutral,The administrators presented in the laboratory arrived .,The administrators presented in the laboratory .,The administrators arrived .,,,,,,,,,,,,,,
ex5447,neutral,The bakers paid in the library slept .,The bakers paid in the library .,The bakers slept .,,,,,,,,,,,,,,
ex5448,neutral,The scientists helped in the office believed the architects .,The scientists helped in the office .,The scientists believed the architects .,,,,,,,,,,,,,,
ex5449,neutral,The doctor paid in the library ran .,The doctor paid in the library .,The doctor ran .,,,,,,,,,,,,,,
ex5450,neutral,The illustrator studied in the laboratory arrived .,The illustrator studied in the laboratory .,The illustrator arrived .,,,,,,,,,,,,,,
ex5451,neutral,The curators helped the colorists presented in the library .,The colorists presented in the library .,The colorists might not be in the library .,,,,,,,,,,,,,,
ex5452,neutral,The planners recommended the artist presented in the museum .,The artist presented in the museum .,The artist might not be in the museum .,,,,,,,,,,,,,,
ex5453,neutral,The writer presented in the library encouraged the officers .,The writer presented in the library .,The writer encouraged the officers .,,,,,,,,,,,,,,
ex5454,neutral,The stylist paid in the laboratory introduced the sculptors .,The stylist paid in the laboratory .,The stylist introduced the sculptors .,,,,,,,,,,,,,,
ex5455,neutral,The stylists studied in the school called the photojournalists .,The stylists studied in the school .,The stylists called the photojournalists .,,,,,,,,,,,,,,
ex5456,neutral,The photojournalist investigated in the office believed the therapist .,The photojournalist investigated in the office .,The photojournalist believed the therapist .,,,,,,,,,,,,,,
ex5457,neutral,The lyricist contacted the musicians helped in the museum .,The musicians helped in the museum .,The musicians might not be in the museum .,,,,,,,,,,,,,,
ex5458,neutral,The photojournalists helped the photographer studied in the office .,The photographer studied in the office .,The photographer might not be in the office .,,,,,,,,,,,,,,
ex5459,neutral,The musician paid in the laboratory stopped the photographer .,The musician paid in the laboratory .,The musician stopped the photographer .,,,,,,,,,,,,,,
ex5460,neutral,The curator presented in the museum stopped the photojournalists .,The curator presented in the museum .,The curator stopped the photojournalists .,,,,,,,,,,,,,,
ex5461,neutral,The potter paid in the museum helped the lyricists .,The potter paid in the museum .,The potter helped the lyricists .,,,,,,,,,,,,,,
ex5462,neutral,The singers investigated in the school helped the essayist .,The singers investigated in the school .,The singers helped the essayist .,,,,,,,,,,,,,,
ex5463,neutral,The curator recommended the administrator investigated in the laboratory .,The administrator investigated in the laboratory .,The administrator might not be in the laboratory .,,,,,,,,,,,,,,
ex5464,neutral,The lyricist studied in the library helped the professor .,The lyricist studied in the library .,The lyricist helped the professor .,,,,,,,,,,,,,,
ex5465,neutral,The photojournalists supported the colorists investigated in the laboratory .,The colorists investigated in the laboratory .,The colorists might not be in the laboratory .,,,,,,,,,,,,,,
ex5466,neutral,The architect helped in the library recommended the professor .,The architect helped in the library .,The architect recommended the professor .,,,,,,,,,,,,,,
ex5467,neutral,The artisan helped in the office mentioned the artist .,The artisan helped in the office .,The artisan mentioned the artist .,,,,,,,,,,,,,,
ex5468,neutral,The senator supported the architects helped in the office .,The architects helped in the office .,The architects might not be in the office .,,,,,,,,,,,,,,
ex5469,neutral,The strategist helped in the laboratory danced .,The strategist helped in the laboratory .,The strategist danced .,,,,,,,,,,,,,,
ex5470,neutral,The officer avoided the senators studied in the laboratory .,The senators studied in the laboratory .,The senators might not be in the laboratory .,,,,,,,,,,,,,,
ex5471,neutral,The curator believed the banker investigated in the laboratory .,The banker investigated in the laboratory .,The banker might not be in the laboratory .,,,,,,,,,,,,,,
ex5472,neutral,The singer investigated in the library admired the managers .,The singer investigated in the library .,The singer admired the managers .,,,,,,,,,,,,,,
ex5473,neutral,The scientist advised the illustrators presented in the office .,The illustrators presented in the office .,The illustrators might not be in the office .,,,,,,,,,,,,,,
ex5474,neutral,The directors investigated in the office slept .,The directors investigated in the office .,The directors slept .,,,,,,,,,,,,,,
ex5475,neutral,The author investigated in the school encouraged the artists .,The author investigated in the school .,The author encouraged the artists .,,,,,,,,,,,,,,
ex5476,neutral,The student investigated in the museum mentioned the lyricist .,The student investigated in the museum .,The student mentioned the lyricist .,,,,,,,,,,,,,,
ex5477,neutral,The authors studied in the library supported the pencillers .,The authors studied in the library .,The authors supported the pencillers .,,,,,,,,,,,,,,
ex5478,neutral,The president studied in the library helped the actor .,The president studied in the library .,The president helped the actor .,,,,,,,,,,,,,,
ex5479,neutral,The artisan presented in the office slept .,The artisan presented in the office .,The artisan slept .,,,,,,,,,,,,,,
ex5480,neutral,The manager paid in the office called the authors .,The manager paid in the office .,The manager called the authors .,,,,,,,,,,,,,,
ex5481,neutral,The planners presented in the museum supported the managers .,The planners presented in the museum .,The planners supported the managers .,,,,,,,,,,,,,,
ex5482,neutral,The president saw the photographers presented in the laboratory .,The photographers presented in the laboratory .,The photographers might not be in the laboratory .,,,,,,,,,,,,,,
ex5483,neutral,The bankers presented in the museum ran .,The bankers presented in the museum .,The bankers ran .,,,,,,,,,,,,,,
ex5484,neutral,The photographers paid in the laboratory ran .,The photographers paid in the laboratory .,The photographers ran .,,,,,,,,,,,,,,
ex5485,neutral,The students avoided the dancer presented in the laboratory .,The dancer presented in the laboratory .,The dancer might not be in the laboratory .,,,,,,,,,,,,,,
ex5486,neutral,The artist avoided the baker presented in the laboratory .,The baker presented in the laboratory .,The baker might not be in the laboratory .,,,,,,,,,,,,,,
ex5487,neutral,The professor paid in the office helped the artist .,The professor paid in the office .,The professor helped the artist .,,,,,,,,,,,,,,
ex5488,neutral,The doctor thanked the officers investigated in the school .,The officers investigated in the school .,The officers might not be in the school .,,,,,,,,,,,,,,
ex5489,neutral,The curator investigated in the school advised the writer .,The curator investigated in the school .,The curator advised the writer .,,,,,,,,,,,,,,
ex5490,neutral,The officer called the colorists investigated in the school .,The colorists investigated in the school .,The colorists might not be in the school .,,,,,,,,,,,,,,
ex5491,neutral,The authors saw the administrator paid in the museum .,The administrator paid in the museum .,The administrator might not be in the museum .,,,,,,,,,,,,,,
ex5492,neutral,The baker helped in the library recommended the animators .,The baker helped in the library .,The baker recommended the animators .,,,,,,,,,,,,,,
ex5493,neutral,The professors helped in the office slept .,The professors helped in the office .,The professors slept .,,,,,,,,,,,,,,
ex5494,neutral,The professor studied in the office thanked the dancer .,The professor studied in the office .,The professor thanked the dancer .,,,,,,,,,,,,,,
ex5495,neutral,The administrator called the lyricists paid in the museum .,The lyricists paid in the museum .,The lyricists might not be in the museum .,,,,,,,,,,,,,,
ex5496,neutral,The therapists stopped the senator helped in the school .,The senator helped in the school .,The senator might not be in the school .,,,,,,,,,,,,,,
ex5497,neutral,The manager studied in the library arrived .,The manager studied in the library .,The manager arrived .,,,,,,,,,,,,,,
ex5498,neutral,The essayists investigated in the laboratory thanked the authors .,The essayists investigated in the laboratory .,The essayists thanked the authors .,,,,,,,,,,,,,,
ex5499,neutral,The essayist paid in the library slept .,The essayist paid in the library .,The essayist slept .,,,,,,,,,,,,,,
ex5500,neutral,Although the lyricists stopped the architects admired the singer .,The lyricists stopped the architects .,The lyricists stopped the architects admired the singer .,,,,,,,,,,,,,,
ex5501,neutral,When the tourists stopped the singer advised the banker .,The tourists stopped the singer .,The tourists stopped the singer advised the banker .,,,,,,,,,,,,,,
ex5502,neutral,While the professors fought the architects resigned .,The professors fought the architects .,The professors fought the architects resigned .,,,,,,,,,,,,,,
ex5503,neutral,Although the designers presented the doctor believed the lawyers .,The designers presented the doctor .,The designers presented the doctor believed the lawyers .,,,,,,,,,,,,,,
ex5504,neutral,Since the bakers paid the musician supported the animator .,The bakers paid the musician .,The bakers paid the musician supported the animator .,,,,,,,,,,,,,,
ex5505,neutral,After the penciller hid the baker advised the photojournalist .,The penciller hid the baker .,The penciller hid the baker advised the photojournalist .,,,,,,,,,,,,,,
ex5506,neutral,While the musician paid the planners mentioned the stylists .,The musician paid the planners .,The musician paid the planners mentioned the stylists .,,,,,,,,,,,,,,
ex5507,neutral,When the tourists studied the lyricist recognized the strategists .,The tourists studied the lyricist .,The tourists studied the lyricist recognized the strategists .,,,,,,,,,,,,,,
ex5508,neutral,Although the photographer moved the secretary called the colorists .,The photographer moved the secretary .,The photographer moved the secretary called the colorists .,,,,,,,,,,,,,,
ex5509,neutral,Since the planners fought the bakers slept .,The planners fought the bakers .,The planners fought the bakers slept .,,,,,,,,,,,,,,
ex5510,neutral,Because the writers fought the tourists introduced the manager .,The writers fought the tourists .,The writers fought the tourists introduced the manager .,,,,,,,,,,,,,,
ex5511,neutral,Because the pencillers fought the actors shouted .,The pencillers fought the actors .,The pencillers fought the actors shouted .,,,,,,,,,,,,,,
ex5512,neutral,Because the lyricists presented the doctor stopped the author .,The lyricists presented the doctor .,The lyricists presented the doctor stopped the author .,,,,,,,,,,,,,,
ex5513,neutral,After the planners studied the designers shouted .,The planners studied the designers .,The planners studied the designers shouted .,,,,,,,,,,,,,,
ex5514,neutral,When the tourist stopped the manager shouted .,The tourist stopped the manager .,The tourist stopped the manager shouted .,,,,,,,,,,,,,,
ex5515,neutral,Before the musician stopped the artist slept .,The musician stopped the artist .,The musician stopped the artist slept .,,,,,,,,,,,,,,
ex5516,neutral,Because the doctor stopped the officers advised the singer .,The doctor stopped the officers .,The doctor stopped the officers advised the singer .,,,,,,,,,,,,,,
ex5517,neutral,When the athletes studied the artist helped the professors .,The athletes studied the artist .,The athletes studied the artist helped the professors .,,,,,,,,,,,,,,
ex5518,neutral,Since the therapists studied the lawyer recommended the artists .,The therapists studied the lawyer .,The therapists studied the lawyer recommended the artists .,,,,,,,,,,,,,,
ex5519,neutral,When the stylists moved the artisans thanked the potter .,The stylists moved the artisans .,The stylists moved the artisans thanked the potter .,,,,,,,,,,,,,,
ex5520,neutral,While the pencillers paid the dancer mentioned the animators .,The pencillers paid the dancer .,The pencillers paid the dancer mentioned the animators .,,,,,,,,,,,,,,
ex5521,neutral,When the students moved the administrator waited .,The students moved the administrator .,The students moved the administrator waited .,,,,,,,,,,,,,,
ex5522,neutral,Although the doctors studied the authors helped the managers .,The doctors studied the authors .,The doctors studied the authors helped the managers .,,,,,,,,,,,,,,
ex5523,neutral,Although the stylist hid the student avoided the strategists .,The stylist hid the student .,The stylist hid the student avoided the strategists .,,,,,,,,,,,,,,
ex5524,neutral,Since the photojournalist presented the planner called the stylists .,The photojournalist presented the planner .,The photojournalist presented the planner called the stylists .,,,,,,,,,,,,,,
ex5525,neutral,Before the musicians hid the potters recognized the professor .,The musicians hid the potters .,The musicians hid the potters recognized the professor .,,,,,,,,,,,,,,
ex5526,neutral,Since the animators presented the athlete called the photojournalists .,The animators presented the athlete .,The animators presented the athlete called the photojournalists .,,,,,,,,,,,,,,
ex5527,neutral,Since the secretaries studied the curator arrived .,The secretaries studied the curator .,The secretaries studied the curator arrived .,,,,,,,,,,,,,,
ex5528,neutral,Before the curator presented the senators admired the doctors .,The curator presented the senators .,The curator presented the senators admired the doctors .,,,,,,,,,,,,,,
ex5529,neutral,Before the curators fought the planner recognized the artists .,The curators fought the planner .,The curators fought the planner recognized the artists .,,,,,,,,,,,,,,
ex5530,neutral,Since the artisan stopped the strategists waited .,The artisan stopped the strategists .,The artisan stopped the strategists waited .,,,,,,,,,,,,,,
ex5531,neutral,Although the musician moved the architects performed .,The musician moved the architects .,The musician moved the architects performed .,,,,,,,,,,,,,,
ex5532,neutral,Although the artists stopped the judges resigned .,The artists stopped the judges .,The artists stopped the judges resigned .,,,,,,,,,,,,,,
ex5533,neutral,After the senators studied the photographers supported the animator .,The senators studied the photographers .,The senators studied the photographers supported the animator .,,,,,,,,,,,,,,
